Id,reassignment_count,reopen_count,update_count,made_sla,opened_by,opened_at,contact_type,location,category,subcategory,impact,urgency,priority,assigned_to,knowledge,notify,vendor,target_days
INC0020994,0,0,0,True,Opened by  124,2016-04-19 15:06:00,Phone,Location 204,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,33
INC0020995,0,0,0,True,Opened by  17,2016-04-19 15:11:00,Phone,Location 108,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 44,False,Do Not Notify,,18
INC0020996,0,0,0,True,Opened by  62,2016-04-19 15:11:00,Phone,Location 143,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 224,False,Do Not Notify,,18
INC0020998,0,0,0,True,Opened by  239,2016-04-19 15:14:00,Phone,Location 56,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 207,False,Do Not Notify,,11
INC0020999,0,0,0,True,Opened by  301,2016-04-19 15:16:00,Phone,Location 143,Category 51,Subcategory 301,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,6
INC0021000,0,0,0,True,Opened by  17,2016-04-19 15:22:00,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021001,0,0,0,True,Opened by  62,2016-04-19 15:22:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021002,0,0,0,True,Opened by  108,2016-04-19 15:22:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 77,False,Do Not Notify,,5
INC0021003,0,0,0,True,Opened by  17,2016-04-19 15:26:00,Phone,Location 161,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,11
INC0021004,0,0,0,True,Opened by  17,2016-04-19 15:26:00,Phone,Location 204,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Resolver 167,False,Do Not Notify,,5
INC0021005,0,0,0,True,Opened by  500,2016-04-19 15:28:00,Phone,Location 108,Category 46,Subcategory 248,2 - Medium,2 - Medium,3 - Moderate,Resolver 159,False,Do Not Notify,,5
INC0021006,0,0,0,True,Opened by  262,2016-04-19 15:29:00,Phone,Location 113,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021007,0,0,0,True,Opened by  360,2016-04-19 15:30:00,Phone,Location 176,Category 46,Subcategory 220,1 - High,1 - High,1 - Critical,Resolver 193,False,Do Not Notify,,10
INC0021011,0,0,0,True,Opened by  17,2016-04-19 15:32:00,Phone,Location 204,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 125,False,Do Not Notify,,11
INC0021012,0,0,0,True,Opened by  108,2016-04-19 15:32:00,Phone,Location 161,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,6
INC0021013,0,0,0,True,Opened by  62,2016-04-19 15:34:00,Phone,Location 93,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,14
INC0021014,0,0,0,True,Opened by  17,2016-04-19 15:35:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021015,0,0,0,True,Opened by  500,2016-04-19 15:35:00,Phone,Location 161,Category 46,Subcategory 251,2 - Medium,2 - Medium,3 - Moderate,Resolver 64,False,Do Not Notify,,181
INC0021016,0,0,0,True,Opened by  301,2016-04-19 15:35:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 149,False,Do Not Notify,,5
INC0021017,0,0,0,True,Opened by  108,2016-04-19 15:37:00,Phone,Location 39,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,12
INC0021018,0,0,0,True,Opened by  17,2016-04-19 15:38:00,Phone,Location 93,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021020,0,0,0,True,Opened by  17,2016-04-19 15:42:00,Phone,Location 33,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 136,False,Do Not Notify,,25
INC0021021,0,0,0,True,Opened by  62,2016-04-19 15:43:00,Phone,Location 93,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021023,0,0,0,True,Opened by  17,2016-04-19 15:50:00,Phone,Location 33,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,21
INC0021024,0,0,0,True,Opened by  17,2016-04-19 15:51:00,Phone,Location 161,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 155,False,Do Not Notify,,27
INC0021027,0,0,0,True,Opened by  62,2016-04-19 15:56:00,Phone,Location 161,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021028,0,0,0,True,Opened by  17,2016-04-19 15:59:00,Phone,Location 43,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0021029,0,0,0,True,Opened by  142,2016-04-19 16:01:00,Phone,Location 204,Category 43,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 76,False,Do Not Notify,,5
INC0021030,0,0,0,True,,2016-04-19 16:01:00,Phone,Location 161,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,5
INC0021031,0,0,0,True,Opened by  108,2016-04-19 16:06:00,Phone,Location 179,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0021032,0,0,0,True,Opened by  386,2016-04-19 16:06:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0021033,0,0,0,True,Opened by  17,2016-04-19 16:08:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021034,0,0,0,True,Opened by  500,2016-04-19 16:09:00,Phone,Location 165,Category 9,Subcategory 145,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,False,Do Not Notify,,12
INC0021035,0,0,0,True,Opened by  62,2016-04-19 16:09:00,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021038,0,0,0,True,Opened by  108,2016-04-19 16:12:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0021039,0,0,0,True,Opened by  325,2016-04-19 16:15:00,Phone,Location 231,Category 8,Subcategory 281,2 - Medium,2 - Medium,3 - Moderate,Resolver 121,False,Do Not Notify,,5
INC0021040,0,0,0,True,Opened by  17,2016-04-19 16:16:00,Phone,Location 204,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021041,0,0,0,True,Opened by  24,2016-04-19 16:16:00,Phone,Location 161,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,False,Do Not Notify,,5
INC0021042,0,0,0,True,Opened by  17,2016-04-19 16:18:00,Phone,Location 204,Category 51,Subcategory 25,2 - Medium,2 - Medium,3 - Moderate,Resolver 229,False,Do Not Notify,,14
INC0021043,0,0,0,True,Opened by  62,2016-04-19 16:20:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021044,0,0,0,True,Opened by  500,2016-04-19 16:20:00,Phone,Location 108,Category 35,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 232,False,Do Not Notify,,5
INC0021045,0,0,0,True,Opened by  24,2016-04-19 16:21:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0021046,0,0,0,True,Opened by  108,2016-04-19 16:23:00,Phone,Location 143,Category 38,Subcategory 86,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0021047,0,0,0,True,Opened by  108,2016-04-19 16:23:00,Phone,Location 143,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0021048,0,0,0,True,Opened by  17,2016-04-19 16:25:00,Phone,Location 161,Category 53,Subcategory 82,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,18
INC0021049,0,0,0,True,Opened by  17,2016-04-19 16:26:00,Phone,Location 51,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021050,0,0,0,True,Opened by  62,2016-04-19 16:26:00,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,14
INC0021051,0,0,0,True,Opened by  17,2016-04-19 16:26:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021052,0,0,0,True,Opened by  386,2016-04-19 16:29:00,Phone,Location 108,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0021053,0,0,0,True,Opened by  386,2016-04-19 16:29:00,Phone,Location 108,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0021054,0,0,0,True,Opened by  108,2016-04-19 16:31:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0021055,0,0,0,True,Opened by  500,2016-04-19 16:31:00,Phone,Location 108,Category 46,Subcategory 72,2 - Medium,2 - Medium,3 - Moderate,Resolver 37,False,Do Not Notify,,10
INC0021056,0,0,0,True,Opened by  17,2016-04-19 16:32:00,Phone,Location 51,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021057,0,0,0,True,Opened by  17,2016-04-19 16:33:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021060,0,0,0,True,Opened by  17,2016-04-19 16:39:00,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,13
INC0021061,0,0,0,True,Opened by  500,2016-04-19 16:42:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 232,False,Do Not Notify,,5
INC0021062,0,0,0,True,Opened by  500,2016-04-19 16:42:00,Phone,Location 143,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,27
INC0021063,0,0,0,True,Opened by  62,2016-04-19 16:46:00,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021064,0,0,0,True,Opened by  386,2016-04-19 16:46:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0021065,0,0,0,True,Opened by  17,2016-04-19 16:47:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,10
INC0021066,0,0,0,True,Opened by  17,2016-04-19 16:52:00,Phone,Location 242,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021067,0,0,0,True,Opened by  17,2016-04-19 16:53:00,Phone,Location 51,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021069,0,0,0,True,Opened by  17,2016-04-19 16:56:00,Phone,Location 108,Category 57,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 34,False,Do Not Notify,,5
INC0021070,0,0,0,True,Opened by  325,2016-04-19 16:59:00,Phone,Location 231,Category 8,Subcategory 281,2 - Medium,2 - Medium,3 - Moderate,Resolver 121,False,Do Not Notify,,12
INC0021071,0,0,0,True,Opened by  17,2016-04-19 17:02:00,Phone,Location 173,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021072,0,0,0,True,Opened by  17,2016-04-19 17:05:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021073,0,0,0,True,Opened by  412,2016-04-19 17:07:00,Phone,Location 15,Category 29,Subcategory 177,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,False,Do Not Notify,,199
INC0021078,0,0,0,True,Opened by  62,2016-04-19 17:12:00,Phone,Location 51,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0021079,0,0,0,True,Opened by  17,2016-04-19 17:13:00,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021080,0,0,0,True,Opened by  17,2016-04-19 17:16:00,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021081,0,0,0,True,Opened by  17,2016-04-19 17:24:00,Phone,Location 14,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021082,0,0,0,True,Opened by  386,2016-04-19 17:25:00,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0021086,0,0,0,True,Opened by  17,2016-04-19 17:40:00,Phone,Location 161,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,False,Do Not Notify,,12
INC0021087,0,0,0,True,Opened by  58,2016-04-19 17:46:00,Phone,Location 143,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021089,0,0,0,True,Opened by  17,2016-04-19 17:47:00,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0021092,0,0,0,True,Opened by  17,2016-04-19 18:01:00,Phone,Location 36,Category 20,Subcategory 174,1 - High,2 - Medium,2 - High,,False,Do Not Notify,,5
INC0021094,0,0,0,True,Opened by  305,2016-04-19 18:14:00,Phone,Location 93,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,5
INC0021096,0,0,0,True,Opened by  47,2016-04-19 18:18:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021097,0,0,0,True,Opened by  17,2016-04-19 18:31:00,Phone,Location 204,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 140,False,Do Not Notify,,5
INC0021098,0,0,0,True,Opened by  17,2016-04-19 19:01:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021099,0,0,0,True,Opened by  58,2016-04-19 19:23:00,Phone,Location 143,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 225,False,Do Not Notify,,11
INC0021100,0,0,0,True,Opened by  305,2016-04-19 19:30:00,Phone,Location 143,Category 53,Subcategory 153,2 - Medium,2 - Medium,3 - Moderate,Resolver 167,False,Do Not Notify,,5
INC0021101,0,0,0,True,Opened by  20,2016-04-19 19:35:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 76,False,Do Not Notify,,5
INC0021102,0,0,0,True,Opened by  62,2016-04-19 19:53:00,Phone,Location 38,Category 44,Subcategory 60,2 - Medium,2 - Medium,3 - Moderate,Resolver 212,False,Do Not Notify,,5
INC0021103,0,0,0,True,Opened by  17,2016-04-19 19:58:00,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,14
INC0021104,0,0,0,True,Opened by  58,2016-04-19 20:12:00,Phone,Location 108,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 30,False,Do Not Notify,,5
INC0021106,0,0,0,True,Opened by  305,2016-04-19 20:18:00,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 150,False,Do Not Notify,,5
INC0021107,0,0,0,True,Opened by  58,2016-04-19 20:20:00,Phone,Location 161,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,14
INC0021108,0,0,0,True,Opened by  17,2016-04-19 20:34:00,Phone,Location 161,Category 46,Subcategory 231,1 - High,2 - Medium,2 - High,Resolver 153,False,Do Not Notify,,5
INC0021109,0,0,0,True,Opened by  305,2016-04-19 21:09:00,Phone,Location 51,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,False,Do Not Notify,,10
INC0021112,0,0,0,True,Opened by  305,2016-04-19 22:26:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021113,0,0,0,True,Opened by  58,2016-04-19 22:29:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 30,False,Do Not Notify,,5
INC0021116,0,0,0,True,Opened by  305,2016-04-19 23:55:00,Phone,Location 204,Category 38,Subcategory 174,1 - High,2 - Medium,2 - High,,False,Do Not Notify,,14
INC0021117,0,0,0,True,Opened by  8,2016-04-19 23:58:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 212,False,Do Not Notify,,5
INC0021118,0,0,0,True,Opened by  463,2016-04-20 00:00:00,Phone,Location 51,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021119,0,0,0,True,Opened by  397,2016-04-20 00:06:00,Phone,Location 143,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 134,False,Do Not Notify,,5
INC0021120,0,0,0,True,Opened by  94,2016-04-20 00:13:00,Phone,Location 143,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 212,False,Do Not Notify,,5
INC0021121,0,0,0,True,Opened by  8,2016-04-20 00:22:00,Phone,Location 204,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021122,0,0,0,True,Opened by  463,2016-04-20 00:22:00,Phone,Location 93,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,17
INC0021124,0,0,0,True,Opened by  94,2016-04-20 00:36:00,Phone,Location 204,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 47,False,Do Not Notify,,5
INC0021125,0,0,0,True,Opened by  463,2016-04-20 00:50:00,Phone,Location 204,Category 38,Subcategory 174,1 - High,1 - High,1 - Critical,Resolver 101,False,Do Not Notify,,17
INC0021126,0,0,0,True,Opened by  8,2016-04-20 00:54:00,Phone,Location 161,Category 43,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,18
INC0021128,0,0,0,True,Opened by  397,2016-04-20 00:58:00,Phone,Location 204,Category 38,Subcategory 174,1 - High,1 - High,1 - Critical,Resolver 172,False,Do Not Notify,,19
INC0021129,0,0,0,True,Opened by  463,2016-04-20 01:15:00,Phone,Location 204,Category 43,Subcategory 107,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021130,0,0,0,True,Opened by  397,2016-04-20 01:16:00,Phone,Location 204,Category 40,Subcategory 174,1 - High,1 - High,1 - Critical,Resolver 172,False,Do Not Notify,,19
INC0021131,0,0,0,True,Opened by  8,2016-04-20 01:19:00,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 6,False,Do Not Notify,,5
INC0021133,0,0,0,True,Opened by  94,2016-04-20 01:41:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 65,False,Do Not Notify,,10
INC0021134,0,0,0,True,Opened by  397,2016-04-20 01:44:00,Phone,Location 173,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 172,False,Do Not Notify,,28
INC0021135,0,0,0,True,Opened by  463,2016-04-20 01:58:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 25,False,Do Not Notify,,33
INC0021138,0,0,0,True,Opened by  8,2016-04-20 02:31:00,Phone,Location 204,Category 34,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,11
INC0021141,0,0,0,True,Opened by  8,2016-04-20 02:58:00,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 6,False,Do Not Notify,,5
INC0021144,0,0,0,True,Opened by  94,2016-04-20 04:43:00,Phone,Location 204,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 47,False,Do Not Notify,,14
INC0021145,0,0,0,True,Opened by  463,2016-04-20 04:44:00,Phone,Location 204,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021147,0,0,0,True,Opened by  397,2016-04-20 05:25:00,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021148,0,0,0,True,Opened by  8,2016-04-20 05:25:00,Phone,Location 188,Category 23,Subcategory 3,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021152,0,0,0,True,Opened by  17,2016-04-20 07:00:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021155,0,0,0,True,Opened by  131,2016-04-20 07:38:00,Phone,Location 93,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 135,False,Do Not Notify,,13
INC0021156,0,0,0,True,Opened by  17,2016-04-20 07:42:00,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0021157,0,0,0,True,Opened by  17,2016-04-20 07:49:00,Phone,Location 161,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0021158,0,0,0,True,Opened by  501,2016-04-20 07:50:00,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 233,False,Do Not Notify,,5
INC0021159,0,0,0,True,Opened by  131,2016-04-20 07:51:00,Phone,Location 135,Category 32,Subcategory 174,3 - Low,3 - Low,4 - Low,Resolver 17,False,Do Not Notify,,12
